순번;자치단체;시설유형;시설구분;시설명;건립일;운영방식;건물면적(㎡);토지면적(㎡);관리인력;연간이용인원;건립비용;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;비용;수익;순수익
503;충남천안시;문화시설;박물관;천안박물관;2007.11.21;직영;6,616;30,389;20;123,519;39,678;39,678;707;7,697;31,981;40;482;22;-460
504;충남천안시;문화시설;문화예술회관;두정문화회관;1992.06.12;직영;1,820;8,000;5;5,760;17,174;17,174;52;1,450;15,724;40;539;31;-508
505;충남천안시;문화시설;문화예술회관;성환문화회관;1995.12.18;직영;4,942;29,130;6;76,905;12,691;12,691;180;3,187;9,504;40;983;56;-927
506;충남천안시;문화시설;문화예술회관;천안예술의전당;2012.05.30;BTL;24,493;33,755;31;115,000;79,533;66,870;1,672;11,006;55,864;40;2,518;270;-2,248
507;충남천안시;체육시설;육상경기장;천안종합운동장;2001.12.28;위탁;39,074;458,874;47;1,081,252;107,900;105,588;2,846;47,756;60,144;40;7,902;3,594;-4,308
508;충남천안시;체육시설;축구장;천안축구센터;2008.10.19;위탁;20,221;190,550;17;302,011;123,318;55,809;1,017;10,067;113,251;40;1,867;1,008;-859
509;충남천안시;체육시설;야구장;천안야구장;2013.11.26;위탁;0;111,365;3;22,205;49,228;12,928;884;1,843;47,385;40;399;36;-363
510;충남천안시;체육시설;기타체육시설;천안생활체육공원;2011.01.06;BTL;2,172;105,310;12;54,446;13,900;1,755;68;536;13,364;40;2,122;74;-2,048
511;충남천안시;기타시설;기타시설;천안홍대용과학관;2014.05.14;BTL;3,443;13,907;19;121,278;21,855;5,960;546;2,730;19,125;40;1,130;137;-993
512;충남공주시;문화시설;박물관;석장리박물관;2006.09.26;직영;2,050;34,132;7;315,857;14,332;14,332;38;464;13,868;40;2,121;93;-2,028
513;충남공주시;기타시설;기타시설;고마;2013.01.09;직영;6,123;71,294;3;60,413;31,400;31,400;614;2,509;28,891;40;661;339;-322
514;충남보령시;문화시설;박물관;보령문화의전당;2013.11.29;직영;8,636;14,382;15;60,640;46,412;46,412;1,326;5,966;40,446;40;1,031;41;-991
515;충남보령시;문화시설;문화예술회관;보령문화예술회관;2002.05.09;직영;6,026;17,197;9;64,066;15,400;15,400;641;6,416;8,984;40;819;108;-711
516;충남보령시;체육시설;육상경기장;육상경기장;1995.10.14;직영;13,624;113,197;3;27,478;13,804;13,804;431;8,021;5,783;40;227;1;-226
517;충남보령시;체육시설;체육관;보령종합체육관;2016.09.30;직영;13,592;16,586;7;86,667;29,480;29,480;593;1,514;27,966;40;586;52;-534
518;충남아산시;문화시설;공립도서관;중앙도서관;2018.01.25;직영;9,037;7,129;48;516,104;32,341;18,839;477;478;18,361;50;1,020;18;-1,001
519;충남아산시;문화시설;박물관;영인산 산림박물관;2012.05.11;위탁;6,043;27,996;7;61,280;16,000;16,000;400;2,000;14,000;40;239;0;-239
520;충남아산시;문화시설;청소년수련회관;아산시청소년교육문화센터;2010.05.20;위탁;7,252;71,952;37;180,000;24,000;24,000;600;4,200;19,800;40;1,645;0;-1,645
521;충남아산시;체육시설;육상경기장;이순신종합운동장;2008.04.28;직영;24,776;119,119;8;44,136;63,400;63,400;1,585;15,850;47,550;40;1,130;1;-1,129
522;충남아산시;체육시설;체육관;이순신빙상장체육관;2011.12.31;BTL;13,300;30,892;36;165,754;30,500;30,500;763;5,338;25,163;40;3,037;653;-2,384
523;충남아산시;체육시설;수영장;아산시배미수영장;2016.05.01;위탁;7,792;17,143;27;165,391;24,600;24,600;615;615;23,985;40;1,370;530;-840
524;충남아산시;기타시설;기타시설;장영실 과학관;2011.03.01;BTL;4,953;5,033;11;193,853;15,000;15,000;375;2,625;12,375;40;286;411;125
525;충남서산시;문화시설;청소년수련회관;서산문화복지센터;2012.05.18;위탁;6,928;24,618;26;174,971;21,439;21,176;403;2,399;18,777;40;1,485;47;-1,438
526;충남서산시;체육시설;육상경기장;서산종합운동장;2001.12.28;직영;12,736;146,221;4;170,000;12,000;5,130;77;1,120;4,009;40;237;8;-229
527;충남서산시;체육시설;체육관;서산시민체육관;2001.12.28;직영;3,538;7,986;8;86,559;10,700;3,517;90;1,523;1,994;40;254;80;-174
528;충남서산시;기타시설;기타시설;서산버드랜드;2013.11.01;직영;4,527;224,197;25;122,285;25,325;25,319;996;5,286;20,034;40;1,150;193;-957
529;충남논산시;문화시설;박물관;백제군사박물관;2005.03.07;직영;4,471;238,269;8;136,706;39,439;39,439;799;11,627;27,812;40;1,428;0;-1,428
530;충남논산시;체육시설;육상경기장;논산시 공설운동장;1997.06.30;직영;17,943;89,860;5;511,592;21,546;21,546;452;11,225;10,321;40;671;30;-641
531;충남논산시;체육시설;체육관;논산국민체육센터;2009.07.30;직영;5,530;14,361;22;249,356;15,500;15,500;330;3,373;12,127;47;1,646;653;-993
532;충남계룡시;문화시설;문화예술회관;계룡문화예술의전당;2011.06.16;BTL;9,642;24,067;17;77,210;26,091;23,719;593;4,744;18,975;40;3,353;85;-3,267
533;충남계룡시;체육시설;육상경기장;종합운동장;2012.06.30;직영;2,745;176,103;7;73,731;16,540;16,540;414;2,895;13,646;40;585;30;-555
534;충남계룡시;체육시설;체육관;계룡시민체육관;2010.12.16;직영;5,969;5,143;7;68,140;13,000;13,000;0;0;10,400;0;416;26;-390
535;충남당진시;문화시설;박물관;기지시줄다리기박물관;2011.04.08;직영;2,367;41,478;4;101,177;14,800;14,800;370;2,590;12,210;40;387;0;-387
536;충남당진시;문화시설;문화예술회관;당진문예의전당;2005.04.21;위탁;7,600;15,982;19;84,220;29,475;8,658;15;181;8,477;40;1,577;1,599;23
537;충남당진시;체육시설;육상경기장;당진종합운동장;2006.05.18;직영;10,615;196,774;4;76,007;20,300;20,300;304;4,560;0;40;1,767;70;-1,697
538;충남당진시;복지시설;종합사회복지관;당진시종합복지타운;2012.08.03;위탁;14,655;12,411;4;260,000;32,820;10,319;258;1,591;8,728;6;679;691;11
539;충남당진시;기타시설;기타시설;당진교육문화스포츠센터;2009.05.13;BTL;11,356;12,931;18;262,531;21,067;21,067;680;7,041;14,026;40;2,390;695;-1,695
540;충남금산군;문화시설;문화예술회관;금산다락원;2004.10.29;직영;25,719;70,176;32;231,557;42,000;42,000;1,050;14,700;27,300;40;2,620;295;-2,325
541;충남부여군;문화시설;박물관;정림사지박물관;2006.09.29;위탁;3,691;61,499;7;151,818;10,314;10,314;258;3,094;7,220;40;482;117;-365
542;충남부여군;체육시설;육상경기장;부여종합운동장;2006.07.04;위탁;7,248;131,320;4;31,535;21,340;21,340;534;6,402;14,938;40;349;5;-345
543;충남서천군;체육시설;육상경기장;서천종합운동장;2017.06.23;직영;645;92,299;4;7,947;21,343;20,335;508;551;19,785;40;188;3;-185
544;충남서천군;체육시설;체육관;서천국민체육센터;2013.09.01;직영;5,367;59,858;4;54,667;10,400;9,791;245;1,244;8,547;40;248;100;-148
545;충남청양군;문화시설;문화예술회관;청양문화예술회관;2006.10.25;직영;5,615;31,106;10;0;20,200;19,022;476;5,825;13,196;40;821;94;-727
546;충남청양군;체육시설;육상경기장;청양공설운동장;1996.10.10;직영;1,073;102,602;2;9,470;19,343;10,069;631;6,014;4,056;40;71;7;-64
547;충남청양군;체육시설;체육관;청양군민체육관;2009.08.27;직영;8,560;40,647;2;32,275;19,500;19,500;488;4,591;14,909;40;556;18;-538
548;충남홍성군;체육시설;육상경기장;홍주종합경기장;2000.10.01;직영;16,983;142,411;2;48,000;16,309;16,309;408;10,601;5,708;40;196;4;-192
549;충남홍성군;체육시설;체육관;홍성군장애인스포츠센터;2017.04.19;위탁;4,538;16,440;14;6,207;10,800;10,800;270;270;10,530;40;448;161;-287
550;충남예산군;체육시설;체육관;윤봉길체육관;2016.12.31;직영;8,501;4,371;2;65,600;33,000;33,000;825;1,650;31,350;40;223;18;-205
551;충남태안군;체육시설;육상경기장;태안군 종합운동장;2016.05.20;직영;3,649;94,470;3;42,031;11,996;11,996;324;900;11,671;40;123;24;-99
552;전북본청;문화시설;미술관;전북도립미술관;2004.05.25;직영;8,289;20,982;25;137,259;22,080;22,080;462;6,462;18,462;40;1,264;81;-1,183
553;전북본청;문화시설;문화예술회관;한국소리문화의전당;2001.09.21;위탁;36,575;110,291;43;235,743;109,400;109,400;2,233;40,198;69,202;40;5,343;5,348;5
554;전북본청;기타시설;기타시설;부안신재생에너지테마파크;2011.06.01;위탁;12,665;354,437;20;73,654;105,000;42,632;1,287;10,374;32,258;40;926;553;-373
555;전북본청;기타시설;기타시설;전북119안전체험관;2012.12.28;직영;5,239;100,144;31;160,000;21,612;21,612;541;3,219;18,393;40;2,985;253;-2,732
556;전북전주시;체육시설;축구장;월드컵경기장;2001.10.31;위탁;52,466;473,293;13;326,336;136,506;136,506;3,413;61,428;75,078;40;1,711;858;-853
557;전북전주시;체육시설;체육관;화산체육관(종합관);1996.12.11;위탁;15,164;28,645;6;256,509;12,900;12,900;323;7,418;5,483;40;1,511;684;-827
558;전북전주시;체육시설;수영장;완산수영장;2004.01.19;위탁;8,887;23,576;19;41,926;22,500;22,500;563;8,438;14,063;40;1,401;307;-1,094
559;전북전주시;체육시설;빙상장;화산체육관(빙상경기장);1996.12.11;위탁;11,051;20,875;7;155,787;13,650;13,650;341;7,849;5,801;40;1,551;1,208;-343
560;전북전주시;기타시설;기타시설;풍남학사;2010.02.26;직영;2,777;1,984;10;32,485;10,900;10,900;273;2,453;8,448;40;833;141;-692
561;전북군산시;문화시설;공립도서관;군산시립도서관;2008.12.26;직영;5,736;2,450;29;564,095;10,100;9,132;114;1,158;7,974;40;2,357;52;-2,305
562;전북군산시;문화시설;박물관;군산근대역사박물관;2011.09.30;직영;4,248;8,328;20;874,870;18,200;18,200;374;2,369;15,831;40;2,586;855;-1,731
563;전북군산시;문화시설;문화예술회관;군산예술의전당;2013.03.29;직영;20,417;39,048;26;150,566;81,000;72,233;1,806;9,180;63,053;40;3,195;369;-2,826
564;전북군산시;문화시설;청소년수련회관;군산청소년수련관;1995.11.01;위탁;10,689;18,402;20;460,276;12,414;12,414;352;6,485;5,929;40;1,036;1,105;69
565;전북군산시;체육시설;체육관;장애인체육관 및 발달장애인 평생학습관;2018.05.31;직영;4,679;9,660;17;36,400;17,200;17,200;0;0;796;0;174;0;-174
566;전북군산시;체육시설;기타체육시설;군산실내배드민턴장;2015.08.18;직영;6,553;4,527;3;69,533;12,000;10,540;264;660;9,880;40;140;96;-44
567;전북군산시;체육시설;기타체육시설;군산월명체육관;1991.09.20;직영;10,821;32,325;7;186,233;10,763;9,463;237;3,667;5,796;40;398;778;380
568;전북군산시;기타시설;기타시설;군산금강철새조망대;2003.06.14;직영;3,119;31,952;10;44,852;10,536;10,321;258;4,021;6,300;40;663;23;-640
569;전북익산시;문화시설;공립도서관;익산시립모현도서관;2011.05.31;BTL;7,492;9,963;26;571,735;12,795;12,795;320;2,506;10,289;40;2,685;147;-2,538
570;전북익산시;문화시설;박물관;보석박물관;2002.05.22;직영;13,193;141,990;25;209,366;55,000;55,000;310;6,066;48,934;40;1,368;284;-1,084
571;전북익산시;문화시설;문화예술회관;솜리문화예술회관;1996.10.30;직영;7,006;12,977;11;88,304;12,222;12,222;75;1,462;10,760;40;527;95;-432
572;전북익산시;문화시설;문화예술회관;익산예술의전당;2014.12.31;BTL;12,963;21,245;31;74,187;41,286;41,286;1,032;4,129;37,158;40;3,047;859;-2,188
573;전북익산시;체육시설;육상경기장;익산종합운동장;1991.10.01;직영;14,047;32,364;12;50,000;40,718;40,718;479;2,956;37,762;40;305;2;-303
574;전북익산시;체육시설;체육관;익산실내체육관;1997.12.08;직영;18,979;43,738;6;30,000;15,074;15,074;201;4,856;10,218;40;483;11;-472
575;전북남원시;문화시설;박물관;백두대간 생태교육장;2016.04.26;직영;5,160;78,028;16;74,907;22,540;22,540;1,606;1,606;20,934;40;619;63;-556
576;전북남원시;체육시설;체육관;춘향골체육관;2009.12.24;직영;7,417;23,099;3;43,000;17,103;17,103;428;3,456;13,647;40;384;19;-365
577;전북김제시;문화시설;문화예술회관;김제문화예술회관;2009.04.24;직영;4,868;15,820;8;31,493;16,050;15,980;365;3,629;12,351;40;833;41;-792
578;전북완주군;문화시설;박물관;대한민국 술테마박물관;2014.10.04;직영;4,354;61,594;12;48,505;20,700;17,899;443;1,845;16,054;40;664;65;-599
579;전북완주군;기타시설;기타시설;완주군근로자종합복지관;2014.06.16;직영;5,290;77,052;11;135,000;14,452;14,452;408;1,032;13,420;40;835;235;-601
580;전북무주군;체육시설;체육관;무주국민체육센터;2013.07.01;직영;4,990;16,000;1;89,000;11,843;11,843;113;961;10,882;40;225;10;-215
581;전북장수군;체육시설;승마장;장수승마장;2007.08.31;직영;15,772;110,420;7;1,940;28,479;27,069;755;7,052;20,017;40;327;94;-233
582;전북장수군;기타시설;기타시설;한누리전당;2007.10.04;직영;56,014;88,560;13;89,935;19,388;19,388;485;5,332;14,057;40;678;128;-550
583;전북순창군;체육시설;기타체육시설;순창공설운동장;2007.11.16;직영;9,567;181,355;0;0;30,096;30,096;315;6,468;23,628;40;132;0;-132
584;전북고창군;문화시설;박물관;고창고인돌박물관;2008.09.25;직영;3,953;57,988;16;290,497;18,256;18,256;301;3,918;14,338;40;513;149;-364
585;전북고창군;문화시설;문화예술회관;고창문화의전당;2008.12.05;직영;4,049;8,775;7;21,329;13,300;13,300;320;2,660;13,300;40;596;28;-567
586;전북고창군;체육시설;육상경기장;고창공설운동장;2001.12.17;직영;717;111,779;2;160,000;12,367;12,367;286;2,514;9,853;40;50;11;-39
587;전북고창군;체육시설;체육관;고창군립체육관;2012.05.24;직영;7,442;111,779;4;64,982;19,200;19,200;294;1,920;17,280;40;197;4;-193
588;전북부안군;문화시설;박물관;부안청자박물관;2011.04.07;직영;5,841;69,452;11;105,289;30,405;30,405;915;6,648;23,756;165;708;203;-505
589;전북부안군;문화시설;문화예술회관;부안예술회관;2001.01.10;직영;6,778;16,372;11;23,475;11,387;11,387;285;4,839;6,548;40;234;23;-211
590;전북부안군;체육시설;기타체육시설;부안스포츠파크;2010.04.15;직영;6,536;258,120;8;190,580;30,469;30,469;769;8,868;21,601;40;517;22;-495
591;전북부안군;기타시설;기타시설;부안군청;2010.12.02;직영;20,019;10,801;0;0;35,153;35,153;840;6,426;28,727;40;58,265;4;-58,262
592;전북부안군;기타시설;기타시설;줄포만갯벌생태관;2013.05.03;직영;7,943;76,755;10;318,890;23,300;17,491;411;1,701;15,790;40;421;259;-162
593;전남본청;문화시설;문화예술회관;남도소리울림터;2015.04.10;위탁;5,166;6,550;10;18,614;23,792;23,792;643;1,784;22,008;40;782;34;-748
594;전남본청;체육시설;기타체육시설;F1국제자동차경주장;2011.09.30;위탁;73,725;1,831,087;46;143,115;428,500;226,345;5,154;35,503;190,842;40;3,253;3,342;89
595;전남목포시;문화시설;박물관;김대중노벨평화상기념관;2013.06.15;위탁;4,677;15,606;11;247,303;20,450;20,450;489;2,688;17,762;40;1,442;2,348;906
596;전남목포시;문화시설;박물관;목포자연사박물관;2004.09.10;직영;9,177;29,226;20;562,000;21,380;21,380;484;6,903;14,477;40;1,645;594;-1,051
597;전남목포시;문화시설;문화예술회관;문화예술회관;1997.09.29;직영;12,772;42,199;18;179,548;18,000;18,000;392;8,329;9,671;40;2,533;148;-2,385
598;전남목포시;문화시설;문화예술회관;시민문화체육센터;2003.04.30;직영;17,547;55,173;8;150,800;31,000;31,000;678;10,629;20,371;40;1,378;114;-1,264
599;전남목포시;체육시설;축구장;목포국제축구센터;2009.08.10;위탁;16,481;214,934;13;299,191;71,800;71,800;1,599;14,928;56,872;40;4,018;4,652;634
600;전남여수시;체육시설;육상경기장;여수시 망마경기장;1997.02.04;직영;9,976;20,958;9;12,200;15,334;15,334;383;8,370;6,964;40;594;23;-570
601;전남순천시;문화시설;문화예술회관;순천시문화예술회관;1993.04.03;직영;6,507;9,954;13;133,296;11,729;11,729;293;7,331;4,398;40;811;214;-597
602;전남순천시;기타시설;기타시설;순천만국제습지센터;2012.12.28;직영;8,705;158,673;11;60,646;42,933;42,933;973;4,867;38,067;40;507;29;-479
603;전남순천시;기타시설;기타시설;순천만자연생태관;2004.11.05;직영;1,170;2,477;94;1,607,251;15,900;15,900;398;5,631;10,269;40;6,760;9,381;2,621
604;전남순천시;기타시설;기타시설;순천시문화건강센터;2011.09.30;직영;16,934;26,160;7;253,000;67,400;67,400;1,678;12,165;54,951;40;505;59;-446
605;전남나주시;체육시설;육상경기장;종합스포츠파크(종합운동장);2011.11.20;직영;6,712;35,398;3;28,000;37,900;37,900;948;6,711;31,189;40;216;10;-206
606;전남나주시;체육시설;체육관;종합스포츠파크(다목적체육관);2011.03.15;직영;4,952;5,500;2;35,000;13,600;13,600;340;2,635;10,965;40;108;12;-96
607;전남나주시;체육시설;수영장;국민체육센터(수영장,생활체육관);2011.01.01;직영;6,558;9,830;9;150,000;16,700;16,700;418;3,340;13,360;40;472;390;-82
608;전남나주시;체육시설;롤러스케이트장;종합스포츠파크(롤러경기장);2008.08.17;직영;1,719;3,000;0;15,000;10,100;10,100;253;2,609;7,491;40;59;0;-59
609;전남광양시;체육시설;수영장;광양수영장;2011.05.02;직영;6,094;21,203;28;281,406;17,790;2,344;14;117;2,227;40;995;899;-96
610;전남담양군;체육시설;체육관;담양종합체육관;2008.08.01;직영;7,790;21,794;3;125,560;18,277;17,069;427;4,587;12,482;40;360;8;-352
611;전남곡성군;문화시설;문화예술회관;레저문화센터;2010.03.10;직영;5,760;6,868;3;151,533;17,309;17,268;379;3,293;13,975;40;524;44;-480
612;전남구례군;체육시설;육상경기장;구례공설운동장;2008.07.21;직영;2,823;162,572;3;32,639;27,895;27,895;688;6,264;21,632;40;424;21;-403
613;전남구례군;복지시설;종합사회복지관;구례종합사회복지관;2007.06.08;직영;4,026;9,990;8;35,616;10,453;10,453;231;2,676;7,777;40;170;9;-160
614;전남고흥군;문화시설;박물관;고흥분청문화박물관;2017.05.15;직영;10,618;37,698;23;105,000;30,387;30,387;0;0;30,388;0;984;67;-916
615;전남고흥군;문화시설;문화예술회관;고흥문화회관;1999.06.26;직영;3,439;34,279;8;31,453;11,651;11,651;284;5,543;6,392;40;471;17;-454
616;전남고흥군;체육시설;축구장;박지성공설운동장;2001.08.30;직영;21,800;70,000;1;6,168;12,393;12,393;296;5,122;7,566;40;159;0;-159
617;전남고흥군;체육시설;체육관;팔영체육관;2004.01.28;직영;4,424;37,698;2;31,400;10,719;10,719;260;3,882;7,097;40;398;5;-393
618;전남보성군;문화시설;문화예술회관;보성군 문화예술회관;2015.03.15;직영;4,321;16,420;8;15,910;15,900;15,900;398;1,491;14,409;40;321;26;-295
619;전남보성군;문화시설;청소년수련회관;보성군청소년수련원;2014.09.30;위탁;2,463;5,671;13;39,325;14,096;14,096;352;1,498;12,598;40;906;881;-25
620;전남보성군;체육시설;체육관;벌교 스포츠센터;2014.11.28;직영;5,119;19,803;3;43,401;13,200;13,200;330;1,348;11,853;40;200;20;-180
621;전남보성군;체육시설;체육관;보성국민체육센터;2018.04.25;직영;4,800;12,939;12;62,342;12,200;12,200;203;203;11,997;40;766;201;-566
622;전남보성군;기타시설;기타시설;봇재;2015.11.20;직영;3,922;49,430;6;48,325;18,700;18,700;468;1,441;17,259;40;381;280;-102
623;전남보성군;기타시설;기타시설;율포해수녹차센터;2018.08.13;직영;4,424;8,454;16;67,550;16,000;16,000;133;133;15,867;40;414;567;153
624;전남보성군;기타시설;기타시설;전남권 환경성질환 예방관리센터;2015.04.01;직영;8,205;2,122;5;13,323;10,000;10,000;250;938;9,063;40;292;130;-162
625;전남화순군;체육시설;기타체육시설;하니움문화스포츠센터;2009.09.18;직영;17,155;51,548;13;94,328;37,700;37,700;928;9,476;28,224;40;1,445;110;-1,335
626;전남장흥군;문화시설;문화예술회관;장흥문화예술회관;2004.05.01;직영;5,008;18,414;6;25,000;110,000;11,265;237;5,039;6,227;40;453;25;-428
627;전남강진군;기타시설;기타시설;강진문화복지종합타운;2011.05.11;BTL;16,032;8,449;2;0;46,100;30,550;764;5,919;24,631;40;526;120;-406
628;전남해남군;문화시설;박물관;해남공룡박물관;2007.04.27;직영;7,966;748,243;19;173,601;50,143;50,143;1,254;13,789;36,354;40;1,409;509;-901
629;전남해남군;문화시설;문화예술회관;해남문화예술회관;2002.04.20;직영;16,838;21,813;23;226,300;18,000;18,000;450;7,500;10,500;40;930;48;-882
630;전남해남군;체육시설;축구장;우슬체육공원 축구장;2006.08.01;직영;19,500;93,348;9;26,500;11,600;11,600;580;7,202;4,398;20;307;19;-288
631;전남무안군;체육시설;체육관;무안종합스포츠파크;2010.03.30;직영;17,302;229,385;30;87,000;58,300;58,300;131;1,181;57,119;40;1,256;357;-899
632;전남무안군;기타시설;기타시설;남악복합주민센터;2017.03.15;직영;8,482;9,900;6;80,000;20,700;20,700;518;1,553;20,183;40;251;6;-246
633;전남무안군;기타시설;기타시설;무안생태갯벌센터;2006.06.26;직영;3,277;58,104;41;120,189;19,700;11,292;288;2,938;8,354;40;1,497;311;-1,185
634;전남무안군;기타시설;기타시설;초의선사 탄생지;1999.09.13;직영;2,045;88,695;2;11,043;16,200;16,200;490;3,737;11,973;40;150;3;-147
635;전남함평군;기타시설;기타시설;양서파충류생태공원;2014.10.21;직영;2,964;85,000;9;121,600;19,500;19,500;473;1,577;17,923;40;480;232;-248
636;전남함평군;기타시설;기타시설;엑스포공원사업소;2008.04.01;직영;16,807;556,087;18;95,088;25,083;25,083;677;10,442;14,641;40;5,950;721;-5,229
637;전남영광군;문화시설;문화예술회관;영광예술의전당;2014.06.24;직영;3,839;27,937;8;67,802;25,200;25,200;591;2,658;22,542;40;747;28;-719
638;전남영광군;체육시설;육상경기장;영광스포티움;2007.10.30;직영;15,710;204,653;14;256,229;58,450;58,450;1,263;12,380;46,070;40;2,470;345;-2,125
639;전남장성군;문화시설;박물관;홍길동테마파크;2005.01.01;직영;2,828;230,639;5;200,000;48,500;48,500;2,518;26,368;22,132;40;796;84;-712
640;전남장성군;문화시설;문화예술회관;장성문화예술회관;2014.03.21;직영;3,574;57,918;7;45,873;25,700;25,700;656;3,130;22,570;40;278;28;-250
641;전남장성군;체육시설;체육관;홍길동체육관;2001.11.08;직영;3,066;57,918;7;35,493;14,600;14,600;354;6,105;8,495;40;330;40;-290
642;전남완도군;문화시설;문화예술회관;완도문화예술회관;2010.08.05;BTL;7,289;8,042;5;97,055;16,774;16,774;419;3,495;13,279;40;380;35;-345
643;전남진도군;체육시설;육상경기장;진도군공설운동장;2007.02.01;직영;4,021;189,095;1;32,401;10,472;10,472;229;2,727;7,745;40;62;0;-62
644;전남진도군;체육시설;체육관;진도군실내체육관;2010.12.10;직영;5,496;98,489;2;18,955;10,000;10,000;225;1,798;8,202;40;157;5;-151
645;전남진도군;기타시설;기타시설;진도타워;2013.12.06;직영;2,324;12,321;4;255,000;11,000;11,000;225;3,125;7,875;40;240;112;-128
646;전남신안군;체육시설;축구장;신안공설운동장;2016.10.15;직영;1,284;85,252;3;15,597;19,121;19,121;390;845;18,276;40;30;7;-23
647;경북본청;문화시설;박물관;경상북도산림과학박물관;2004.05.25;직영;5,284;177,542;6;109,100;22,540;22,540;415;5,746;16,794;40;120;0;-120
648;경북본청;기타시설;기타시설;경주타워;2007.08.14;위탁;4,016;82,846;5;100,037;28,000;28,000;51;508;27,492;40;257;276;19
649;경북포항시;문화시설;공립도서관;포항시립포은중앙도서관;2015.07.29;직영;9,812;6,815;34;2,022,839;24,000;23,304;635;2,672;20,631;40;4,796;55;-4,741
650;경북포항시;문화시설;박물관;새천년기념관;2009.10.04;직영;5,101;5,447;8;57,379;11,762;11,762;294;2,377;9,385;40;388;62;-325
651;경북포항시;문화시설;미술관;포항시립미술관;2009.12.22;직영;5,657;8,008;20;408,807;14,000;14,000;348;2,812;11,552;40;4,992;6;-4,986
652;경북포항시;문화시설;문화예술회관;포항문화예술회관;1995.03.20;위탁;12,944;31,988;40;218,000;28,100;28,100;703;16,158;27,398;40;2,688;584;-2,104
653;경북포항시;체육시설;야구장;포항야구장;2013.01.25;위탁;7,352;235,752;10;95,004;31,700;31,395;785;3,140;28,256;40;420;244;-175
654;경북포항시;복지시설;종합사회복지관;포항시 평생학습원;2013.07.20;직영;12,827;54,525;39;52,000;29,900;29,900;748;2,990;26,910;40;1,414;5;-1,409
655;경북포항시;기타시설;기타시설;포항구룡포과메기문화관;2016.05.31;직영;7,678;5,071;7;346,483;15,338;15,338;383;383;14,955;40;114;22;-92
656;경북경주시;문화시설;문화예술회관;경주 예술의전당;2010.08.12;BTL;21,232;31,595;22;210,600;75,450;75,450;1,795;14,958;60,492;40;1,132;2,092;960
657;경북경주시;체육시설;축구장;축구공원;2007.12.11;위탁;285;57,670;5;98,770;10,507;10,507;186;8,625;1,882;40;245;155;-90
658;경북경주시;체육시설;체육관;실내체육관;1998.09.15;위탁;9,149;21,000;1;26,820;24,800;24,800;620;12,607;12,193;40;159;81;-78
659;경북김천시;문화시설;공립도서관;김천시립도서관;2003.11.12;직영;7,278;18,770;27;231,714;25,000;25,000;625;9,375;15,625;40;1,842;5;-1,838
660;경북김천시;문화시설;문화예술회관;김천시문화예술회관;2000.04.15;직영;12,165;18,600;15;63,774;30,000;30,000;750;14,250;15,750;40;1,534;281;-1,253
661;경북김천시;문화시설;과학관;김천녹색미래과학관;2014.09.19;BTL;7,371;16,500;19;152,489;34,274;34,274;857;3,427;30,847;40;875;207;-669
662;경북김천시;체육시설;육상경기장;김천시종합운동장;2000.04.15;직영;19,761;162,260;3;21,160;41,000;41,000;1,025;18,450;22,550;40;333;1;-331
663;경북김천시;체육시설;체육관;김천실내체육관;2005.05.31;직영;15,589;44,820;7;128,443;37,000;37,000;925;12,025;24,975;40;701;104;-597
664;경북김천시;체육시설;수영장;김천실내수영장;2006.05.15;직영;12,578;38,588;28;523,975;33,000;33,000;825;9,900;23,100;40;1,871;1,124;-747
665;경북김천시;기타시설;기타시설;김천시립문화회관;2015.11.20;직영;1,973;2,885;2;16,442;11,135;11,135;278;835;10,300;40;166;10;-155
666;경북안동시;문화시설;문화예술회관;안동문화예술의전당;2010.09.17;BTL;18,329;18,284;45;150,000;49,565;49,565;1,239;9,913;39,652;40;959;849;-110
667;경북안동시;체육시설;육상경기장;안동시민운동장;1976.04.26;직영;6,724;42,338;3;123,000;11,100;11,100;278;11,100;0;40;540;1;-540
668;경북안동시;체육시설;체육관;안동체육관;2002.06.19;위탁;8,038;33,206;7;157,500;31,494;31,494;787;12,598;18,896;40;463;281;-182
669;경북안동시;기타시설;기타시설;유교랜드;2013.06.01;위탁;13,349;14,650;19;63,045;43,000;43,000;1,075;5,375;37,625;40;1,303;1,123;-181
670;경북구미시;문화시설;문화예술회관;강동문화복지회관;2017.05.12;직영;6,465;34,068;22;77,094;35,800;35,800;895;895;34,905;40;1,309;75;-1,234
671;경북구미시;문화시설;문화예술회관;구미시문화예술회관;1989.10.16;직영;4,876;20,587;28;83,460;10,357;10,357;259;7,509;2,848;40;1,854;507;-1,347
672;경북구미시;문화시설;청소년수련회관;구미시선산청소년수련관;2010.12.28;위탁;12,956;16,074;33;104,543;25,700;25,700;643;5,140;20,560;40;1,788;389;-1,399
673;경북구미시;체육시설;육상경기장;보조경기장;2012.04.15;직영;17,530;38,153;14;27,359;29,670;29,670;742;4,451;25,220;40;1,147;5;-1,142
674;경북구미시;체육시설;테니스장;금오테니스장;2012.04.01;위탁;4,865;24,966;5;44,588;12,500;12,500;313;1,875;10,625;40;489;240;-249
675;경북구미시;체육시설;체육관;구미시장애인체육관;2013.08.09;위탁;3,727;19,065;13;139,545;10,500;10,500;263;1,313;9,188;40;976;139;-837
