순번;자치단체;시설유형;시설구분;시설명;건립일;운영방식;건물면적(㎡);토지면적(㎡);관리인력;연간이용인원;건립비용;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;비용;수익;순수익
취득가액;감가상각액;감가상각 누계액;장부가액;내용연수
845;경남합천군;기타시설;기타시설;문화원;2011.08.22;위탁;1,335;996;0;0;1,945;1,896;47;403;1,493;40;40;0;-40
846;경남합천군;기타시설;기타시설;수처리시설(가축분뇨,분뇨);2007.08.06;위탁;9,230;15,513;12;0;16,360;16,360;0;0;0;20;3,465;0;-3,465
847;경남합천군;기타시설;기타시설;이주홍 어린이문학관;2010.12.01;직영;455;698;2;15,000;2,052;1,544;39;347;1,197;40;122;0;-122
848;경남합천군;기타시설;기타시설;직영매립시설(야로);2002.08.22;직영;441;11,000;2;0;5,100;5,100;0;0;0;22;77;0;-77
849;경남합천군;기타시설;기타시설;치인오수처리시설;1999.12.02;직영;462;16,860;1;0;1,094;1,094;0;0;0;20;37;0;-37
850;경남합천군;기타시설;기타시설;폐기물처리시설(소각,매립시설 등);2008.08.18;위탁;3,301;101,120;22;0;14,584;14,584;0;0;0;20;2,784;0;-2,784
851;경남합천군;기타시설;기타시설;합천군 농업창업단지;2019.11.22;직영;1,189;15,970;2;15;1,210;794;0;0;794;0;24;0;-24
852;경남합천군;기타시설;기타시설;합천시네마;2016.07.15;위탁;459;620;8;50,000;1,659;43;1;3;39;40;0;6;6
853;제주본청;문화시설;박물관;4.3평화기념관;2008.03.28;위탁;11,455;219,031;15;418,980;71,200;15,452;356;987;14,464;40;1,300;0;-1,300
854;제주본청;문화시설;박물관;감귤박물관;2005.02.04;직영;6,068;30,371;11;126,577;24,300;24,300;608;8,505;15,795;40;417;191;-226
855;제주본청;문화시설;박물관;제주돌박물관;2006.06.03;직영;20,806;969,759;54;224,670;62,800;62,800;1,664;20,291;41,506;40;2,384;175;-2,210
856;제주본청;문화시설;문화예술회관;서귀포예술의전당;2014.01.29;직영;8,530;44,060;19;0;43,400;42,649;963;4,777;37,872;40;2,859;404;-2,455
857;제주본청;문화시설;문화예술회관;제주아트센터;2010.05.07;직영;9,721;30,390;23;69,380;31,400;31,400;801;7,538;24,796;40;3,498;264;-3,233
858;제주본청;체육시설;축구장;제주월드컵경기장;2002.01.14;직영;76,302;134,122;12;88,547;120,479;120,479;2,713;43,428;78,363;40;703;119;-583
859;제주본청;체육시설;축구장;제주종합경기장 주경기장;1968.07.30;직영;11,399;30,327;1;147,498;31,491;31,491;1,903;23,087;8,403;40;853;28;-824
860;제주본청;체육시설;수영장;서귀포국민체육센터;2005.12.28;위탁;7,837;7,927;17;246,013;12,154;12,154;191;3,374;8,781;60;1,182;354;-828
861;제주본청;체육시설;기타체육시설;공천포전지훈련센터;2010.04.23;직영;5,822;148,462;3;50,416;26,800;26,800;940;8,401;16,875;40;131;22;-110
862;제주본청;기타시설;기타시설;제주별빛누리공원;2009.03.20;직영;4,328;33,603;12;86,092;15,558;15,558;347;6,681;9,230;40;1,085;77;-1,008
863;제주본청;기타시설;기타시설;제주세계자연유산센터;2013.09.04;직영;7,335;39,789;10;67,200;29,167;29,167;10;60;29,100;40;307;94;-213
