순번;자치단체;시설유형;시설구분;시설명;건립일;운영방식;건물면적(㎡);토지면적(㎡);관리인력;연간이용인원;건립비용;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;비용;수익;순수익
684;경남진주시;체육시설;육상경기장;진주종합경기장;2010.07.23;직영;41,160;206,214;10;110,000;955;180,500;4,557;62,633;117,867;40;955;1,128;173
685;경남진주시;체육시설;체육관;진주실내체육관;2008.12.18;직영;14,764;60,522;1;87,385;282;31,600;684;9,179;22,421;40;282;35;-247
686;경남통영시;문화시설;문화예술회관;통영국제음악당;2013.07.05;위탁;14,618;33,058;4;41,092;808;52,000;1,354;4,173;47,827;40;808;428;-381
687;경남통영시;문화시설;문화예술회관;통영시민문화회관;1997.07.28;직영;9,767;97,733;6;114,030;1,675;17,649;240;4,473;13,176;40;1,675;86;-1,589
688;경남통영시;문화시설;과학관;통영수산과학관;2002.06.19;위탁;3,586;14,454;6;137,105;730;13,500;154;2,013;11,487;40;730;165;-565
689;경남사천시;문화시설;문화예술회관;사천시문화예술회관;2001.12.31;직영;5,133;21,576;9;66,252;706;15,408;421;9,516;5,893;30;706;125;-581
690;경남김해시;문화시설;공립도서관;진영한빛도서관;2009.10.06;직영;6,568;20,044;38;0;1,963;18;1;8;10;50;1,963;19;-1,944
691;경남김해시;문화시설;공립도서관;칠암도서관;1999.02.24;직영;5,869;10,362;35;275,718;1,139;11,637;295;5,389;6,248;40;1,139;50;-1,089
692;경남김해시;문화시설;미술관;클레이아크김해;2006.05.31;위탁;11,814;41,925;52;119,703;3,190;22,712;568;11,020;11,692;40;3,190;347;-2,843
693;경남김해시;체육시설;육상경기장;김해운동장;2004.05.20;위탁;3,512;61,127;4;82,148;563;11,157;296;3,553;7,604;40;563;24;-539
694;경남김해시;기타시설;기타시설;김해문화의전당;2005.11.15;위탁;43,633;31,326;98;977,085;9,674;87,364;2,184;33,050;54,314;40;9,674;4,934;-4,740
695;경남밀양시;문화시설;박물관;밀양시립박물관;2007.05.08;직영;5,290;25,231;13;41,129;385;13,016;325;3,145;9,870;40;385;8;-377
696;경남밀양시;문화시설;문화예술회관;밀양아리랑아트센터;2016.05.29;위탁;9,811;10,995;17;138,180;5,236;42,733;623;623;42,110;40;5,236;6,005;770
697;경남밀양시;체육시설;육상경기장;밀양공설운동장;1997.04.30;위탁;2,996;64,318;9;21,408;305;9,774;244;4,826;4,948;40;305;5;-301
698;경남밀양시;체육시설;체육관;미리벌관;2003.12.09;위탁;6,184;68,083;21;277,743;1,327;12,591;195;3,512;9,078;40;1,327;746;-581
699;경남밀양시;체육시설;체육관;배드민턴경기장;2016.03.21;위탁;7,198;11,476;1;6,600;116;17,126;357;357;16,769;40;116;11;-105
700;경남거제시;문화시설;박물관;거제조선해양문화관;2003.09.10;위탁;7,523;22,034;11;163,355;1,000;32,149;804;11,252;20,897;40;1,000;365;-635
701;경남거제시;체육시설;기타체육시설;거제스포츠파크;2012.01.06;위탁;3,278;98,508;4;259,076;368;23,900;598;2,988;20,913;40;368;98;-270
702;경남거제시;기타시설;기타시설;거제문화예술회관;2003.10.21;위탁;20,243;25,749;28;94,880;4,570;62,000;1,550;21,700;40,300;40;4,570;2,222;-2,348
703;경남양산시;문화시설;공립도서관;시립도서관;2010.08.21;직영;6,560;16,735;29;464,660;1,830;14,407;360;2,879;11,528;40;1,830;39;-1,791
704;경남양산시;문화시설;박물관;양산시립박물관;2012.09.21;직영;5,328;13,063;22;112,688;1,753;19,206;480;2,879;16,327;40;1,753;15;-1,738
705;경남양산시;문화시설;문화예술회관;양산문화예술회관;2002.12.21;위탁;2,987;10,753;11;171,538;1,210;16,700;417;6,676;10,024;40;1,210;417;-793
706;경남양산시;체육시설;체육관;국민체육센터;2010.08.20;위탁;8,775;26,519;33;390,819;1,813;24,692;617;4,936;19,756;40;1,813;1,483;-330
707;경남양산시;체육시설;체육관;양산주민편익시설;2010.04.08;위탁;5,140;10,199;24;306,174;1,289;18,088;452;3,616;14,472;40;1,289;977;-312
708;경남양산시;체육시설;체육관;웅상문화체육센터;2008.04.01;위탁;14,318;10,000;26;304,857;1,698;25,600;640;6,398;19,203;40;1,698;1,085;-613
709;경남양산시;체육시설;기타체육시설;양산종합운동장;2002.11.15;위탁;25,950;140,500;14;233,664;971;60,384;1,509;24,150;36,234;40;971;286;-685
710;경남양산시;체육시설;기타체육시설;웅상체육공원;2013.04.30;위탁;223;124,794;5;189,706;175;28,614;715;3,576;25,039;40;175;94;-81
711;경남함안군;문화시설;문화예술회관;함안문화예술회관;2005.03.31;직영;4,641;8,260;6;67,562;839;11,900;297;3,567;8,333;40;839;203;-636
712;경남함안군;체육시설;육상경기장;함안공설운동장;1999.12.27;직영;7,937;12,597;6;45,652;97;19,177;479;8,625;10,552;40;97;24;-73
713;경남함안군;체육시설;체육관;함안체육관;2011.07.06;위탁;8,852;12,130;15;188,000;1,225;19,300;482;2,894;16,407;40;1,225;1,091;-134
714;경남함안군;체육시설;기타체육시설;스포츠타운;2011.04.29;직영;609;87,676;6;58,896;115;25,400;635;3,809;21,592;40;115;36;-79
715;경남함안군;복지시설;종합사회복지관;함안군 종합사회복지관;2010.10.01;직영;2,736;7,296;4;44,000;313;10,968;274;1,918;9,050;40;313;64;-250
716;경남창녕군;문화시설;박물관;우포늪생태관;2007.07.31;직영;3,931;115,192;19;46,760;1,080;17,736;986;9,764;7,972;40;1,080;47;-1,033
717;경남창녕군;문화시설;문화예술회관;창녕문화예술회관;2012.06.26;직영;4,463;16,411;5;47,945;611;22,741;812;2,541;20,496;40;611;102;-509
718;경남창녕군;체육시설;축구장;창녕스포츠파크;2009.12.29;위탁;520;74,360;4;42,001;410;12,362;224;1,364;10,997;40;410;5;-406
719;경남고성군;문화시설;박물관;고성공룡박물관;2004.11.09;직영;3,462;7,400;26;351,749;1,417;12,880;495;4,508;8,372;40;1,417;1,429;12
720;경남고성군;체육시설;축구장;고성군 스포츠 타운;2014.02.26;직영;261;83,043;1;55,298;86;14,770;410;1,477;13,293;40;86;16;-71
721;경남고성군;체육시설;체육관;고성군국민체육센터;2013.07.19;직영;5,791;6,980;1;41,668;90;10,000;286;1,250;8,750;40;90;28;-62
722;경남남해군;체육시설;체육관;남해실내체육관;2008.12.12;직영;5,627;8,912;3;34,285;127;15,200;729;5,887;8,287;40;127;5;-122
723;경남남해군;체육시설;수영장;남해군국민체육센터;2015.07.01;직영;4,213;5,832;17;117,783;738;10,250;257;260;11,120;40;738;350;-388
724;경남함양군;문화시설;문화예술회관;함양군문화예술회관;2011.09.23;직영;5,580;17,541;3;64,896;241;20,473;512;3,147;17,326;40;241;38;-203
725;경남거창군;문화시설;문화예술회관;거창문화센터;2001.06.20;위탁;4,153;6,356;11;40,358;564;13,160;54;893;12,267;40;564;145;-418
726;경남거창군;체육시설;기타체육시설;거창스포츠파크;2009.10.09;직영;9,708;98,850;20;150,000;784;34,661;112;149;34,512;40;784;25;-759
727;제주본청;문화시설;박물관;4.3평화기념관;2008.03.28;위탁;11,455;219,031;10;233,276;1,200;38,445;933;8,958;29,487;40;1,200;4;-1,196
728;제주본청;문화시설;박물관;감귤박물관;2005.02.25;직영;7,137;98,426;15;109,693;844;24,300;415;4,536;19,764;40;844;157;-687
729;제주본청;문화시설;박물관;돌박물관;2006.06.03;직영;20,806;969,759;53;217,710;1,788;62,800;1,684;17,551;45,248;40;1,788;360;-1,428
730;제주본청;문화시설;문화예술회관;서귀포예술의전당;2014.01.29;직영;8,481;44,240;23;49,362;1,509;43,400;955;4,862;38,538;40;1,509;341;-1,168
731;제주본청;문화시설;문화예술회관;제주아트센터;2010.05.07;직영;9,483;30,390;23;80,580;1,323;31,400;781;5,956;25,444;40;1,323;298;-1,025
732;제주본청;체육시설;축구장;제주월드컵경기장;2002.01.14;직영;76,302;134,122;11;120,196;1,514;120,479;2,694;37,978;82,501;40;1,514;166;-1,348
733;제주본청;체육시설;축구장;제주종합경기장 주경기장;1968.07.30;직영;11,399;30,327;2;124,899;245;31,491;1,903;19,282;12,209;40;245;32;-213
734;제주본청;체육시설;수영장;서귀포국민체육센터;2005.12.28;직영;7,837;7,927;13;168,898;1,112;12,154;191;2,991;9,163;40;1,112;262;-850
735;제주본청;체육시설;기타체육시설;공천포전지훈련센터;2010.04.23;직영;5,822;148,462;4;70,658;291;26,800;994;9,406;17,394;40;291;16;-275
736;제주본청;기타시설;기타시설;제주별빛누리공원;2009.03.20;직영;4,328;33,637;12;103,401;1,175;15,558;602;5,732;9,825;40;1,175;241;-934
737;제주본청;기타시설;기타시설;제주세계자연유산센터;2012.09.04;직영;7,335;39,789;29;82,169;1,598;29,867;1,168;5,605;24,262;40;1,598;104;-1,494
